Date,Value
9/9/2011,0.992834914
9/8/2011,0.984406152
9/7/2011,0.988671986
9/6/2011,0.992410809
9/5/2011,0.988814951
9/2/2011,0.978183094
9/1/2011,0.976828841
8/31/2011,0.978615917
8/30/2011,0.979100125
8/29/2011,0.977220957
8/26/2011,0.988820997
8/25/2011,0.985787576
8/24/2011,0.988429294
8/23/2011,0.986032361
8/22/2011,0.984805384
8/19/2011,0.986374696
8/18/2011,0.986498713
8/17/2011,0.978586724
8/16/2011,0.986420613
8/15/2011,0.986232441
8/12/2011,0.986877193
8/11/2011,0.996323269
8/10/2011,0.983712675
8/9/2011,0.991308614
8/8/2011,0.986221441
8/5/2011,0.981914518
8/4/2011,0.971888397
8/3/2011,0.95972028
8/2/2011,0.961185603
8/1/2011,0.951300728
7/29/2011,0.950631136
7/28/2011,0.948176718
7/27/2011,0.943167659
7/26/2011,0.941400041
7/25/2011,0.945688456
7/22/2011,0.949065388
7/21/2011,0.945506961
7/20/2011,0.946786795
7/19/2011,0.95579096
7/18/2011,0.959202563
7/15/2011,0.957797257
7/14/2011,0.957611604
7/13/2011,0.961202302
7/12/2011,0.972021467
7/11/2011,0.969479226
7/8/2011,0.95808173
7/7/2011,0.96427318
7/6/2011,0.966126554
7/5/2011,0.963211396
7/4/2011,0.959931034
7/1/2011,0.963832137
6/30/2011,0.965266727
6/29/2011,0.973102253
6/28/2011,0.98660683
6/27/2011,0.989510736
6/24/2011,0.981786217
6/23/2011,0.974176752
6/22/2011,0.972911023
6/21/2011,0.975648786
6/20/2011,0.983772392
6/17/2011,0.978766643
6/16/2011,0.988713799
6/15/2011,0.969913238
6/14/2011,0.974114064
6/13/2011,0.977497562
6/10/2011,0.971627779
6/9/2011,0.978376899
6/8/2011,0.981106243
6/7/2011,0.975771226
6/6/2011,0.980885174
6/3/2011,0.978533959
6/2/2011,0.977524205
6/1/2011,0.968073293
5/31/2011,0.972193257
5/30/2011,0.975826794
5/27/2011,0.97616544
5/26/2011,0.977907962
5/25/2011,0.978605445
5/24/2011,0.978067996
5/23/2011,0.978958631
5/20/2011,0.969235092
5/19/2011,0.967683141
5/18/2011,0.974203978
5/17/2011,0.975089972
5/16/2011,0.974404299
5/13/2011,0.963095238
5/12/2011,0.966367555
5/11/2011,0.954308003
5/10/2011,0.959534754
5/9/2011,0.964367577
5/6/2011,0.963933522
5/5/2011,0.965505603
5/4/2011,0.952492944
5/3/2011,0.953721245
5/2/2011,0.949518097
4/29/2011,0.948990579
4/28/2011,0.950723266
4/27/2011,0.952277066
4/26/2011,0.952931518
4/21/2011,0.948025233
4/20/2011,0.951291767
4/19/2011,0.957488463
4/18/2011,0.96469352
4/15/2011,0.964290657
4/14/2011,0.965627387
4/13/2011,0.961705651
4/12/2011,0.958120249
4/11/2011,0.956907302
4/8/2011,0.954169849
4/7/2011,0.958832178
4/6/2011,0.959020979
4/5/2011,0.965410137
4/4/2011,0.963412921
4/1/2011,0.967824058
3/31/2011,0.970296333
3/30/2011,0.970475515
3/29/2011,0.976610266
3/28/2011,0.978691562
3/25/2011,0.97612469
3/24/2011,0.977916195
3/23/2011,0.982597623
3/22/2011,0.978889593
3/21/2011,0.976468931
3/18/2011,0.983297948
3/17/2011,0.986003999
3/16/2011,0.984875636
3/15/2011,0.992437338
3/14/2011,0.974835102
3/11/2011,0.97930734
3/10/2011,0.970977781
3/9/2011,0.967906376
3/8/2011,0.974168945
3/7/2011,0.970630168
3/4/2011,0.972630221
3/3/2011,0.972490975
3/2/2011,0.974292128
3/1/2011,0.969837251
2/28/2011,0.978386584
2/25/2011,0.980017439
2/24/2011,0.983808901
2/23/2011,0.992571553
2/22/2011,0.987122265
2/21/2011,0.983611355
2/18/2011,0.983195127
2/17/2011,0.982817109
2/16/2011,0.986528497
2/15/2011,0.985714286
2/14/2011,0.988095238
2/11/2011,0.995563443
2/10/2011,0.997647751
2/9/2011,0.994577563
2/8/2011,0.990245691
2/7/2011,0.987235298
2/4/2011,0.986574719
2/3/2011,0.989159694
2/2/2011,0.988843005
2/1/2011,0.997237368
1/31/2011,0.99905054
1/28/2011,0.995185996
1/27/2011,0.995261009
1/26/2011,0.996272202
1/25/2011,0.999926449
1/24/2011,0.994620883
1/21/2011,0.996597885
1/20/2011,0.999331948
1/19/2011,0.991263142
1/18/2011,0.985864932
1/17/2011,0.987078356
1/14/2011,0.996329313
1/13/2011,0.988862793
1/12/2011,0.98543128
1/11/2011,0.991581711
1/10/2011,0.995892428
1/7/2011,0.992747473
